# axis_names.txt -- repo-owned supplement naming ROM descriptor axes
# ==================================================================
# GENERATED FILE.  Regenerate with `python scripts/axis_names.py`; never hand-edit.
# Derived from rom/ae5l600l.bin bytes (stock) on every run.
#
# WHY THIS FILE EXISTS
# --------------------
# The axis-name method that settled the core RAM identities (docs/corrections.md
# item 9) reads an axis's NAME out of definitions/*.xml.  Those XMLs are owned by
# ECUFlash, which rewrites them on save -- repo-side edits are lost and the two
# copies silently diverge, which is why the definition edits in corrections items
# 24, 25 and 26 were all reverted.  So naming this project derives from ROM bytes
# is recorded HERE, in a file the repo owns, and never in the XMLs.
#
# THE GAP THIS CLOSES
# -------------------
# 780 descriptors decoded from ROM bytes reference 997 distinct axis
# addresses.  The definition XMLs name only 160 of them.  Every unnamed axis is
# a lost vote for the RAM->axis method, and roughly 60 traced RAM variables reach
# ONLY unnamed axes, so for those the method has nothing to say.
#
# STATUS: EVIDENCE-RANKED, NOT AUTHORITATIVE
# ------------------------------------------
# Definition XML names ALWAYS outrank this file.  Consult it only for axis
# addresses the XMLs do not name.  Read the confidence column before using a row:
#
#   high        Two independent sources agree: a RAM variable whose identity is
#               SETTLED in docs/corrections.md is traced being passed as this
#               axis's lookup input, AND the breakpoint envelope agrees with that
#               quantity.  Reason from these, including about identity.
#   medium      One source only -- either a settled feeder with an envelope that is
#               merely compatible, or an envelope signature with no feeder at all.
#               Usable as a hypothesis; do NOT settle a RAM identity from it.
#   low         Weak/suggestive only.
#   unresolved  No usable signal, or the feeder and the envelope CONTRADICT each
#               other.  Deliberately left unnamed.  A wrong rename is worse than an
#               honest gap.
#
# WHAT COUNTS AS A SETTLED FEEDER
# -------------------------------
# Only the RAM identities proved from ROM bytes in docs/corrections.md items 8-13
# and 22.  Identities held back as medium in item 23 (0xFFFF4150, 0xFFFF6634,
# 0xFFFF89C8, 0xFFFF63C0, 0xFFFF63C4, 0xFFFF63CC, 0xFFFF5FFC, 0xFFFFA198) never
# promote a row above medium; they are reported in the evidence column so the
# reverse inference (name the axis -> settle the RAM var) stays visible.
#
# KNOWN LIMITS
# ------------
#  * The D3 feed trace in scripts/coverage_map.py is a LINEAR sweep, not
#    control-flow aware.  An FR tag can survive a basic-block boundary and be
#    attributed to the wrong lookup.  That is why a feeder that contradicts the
#    envelope demotes a row to `unresolved` instead of overriding the envelope.
#  * Envelope bands were measured from the definition-NAMED axis population of this
#    ROM, not assumed: rpm 55 axes -50..10000; load 29 axes 0.2..3; intake temp 11
#    axes -40..120; coolant 4 axes -30..70; pressure 12 axes -1000..1000; throttle
#    5 axes 0..100; airflow 3 axes 0.9..290; voltage 1 axis 8..16.
#  * `temperature` means coolant-or-intake: the two are indistinguishable on
#    envelope alone (both run -40..110 in this ROM) and are only separated by a
#    settled feeder.  It is NOT a token scripts/coverage_map.py's quantity_of()
#    emits; treat it as matching either.
#  * Breakpoints are read as big-endian float32, which is what the descriptor
#    acceptance rule in coverage_map.py already proves for every axis listed.
#
# HOW TO CONSUME THIS FILE
# ------------------------
# Records are the lines that start with `0x`, pipe-delimited, 10 fields:
#
#   1 axis_addr   hex, the descriptor axis pointer
#   2 elements    breakpoint count (max, where descriptors share a prefix)
#   3 min         first/min breakpoint value, raw
#   4 max         last/max breakpoint value, raw
#   5 name        PROPOSED axis name, in definition-XML vocabulary, or `-`
#   6 quantity    token, aligned with coverage_map.quantity_of() output, or `-`
#   7 confidence  high | medium | low | unresolved
#   8 descriptors comma-separated `descriptor_addr:slot` (slot 0 = FR4 input)
#   9 feeders     comma-separated RAM addresses traced feeding this axis
#  10 evidence    prose; `;`-separated clauses
#
# Fields never contain `|`.  Parse with `line.split('|')` and strip.
#
# INTEGRATION POINT for scripts/coverage_map.py
# ---------------------------------------------
# In build(), the axis naming maps are assembled at the block beginning
# `axis_names = defaultdict(set)` / `_axis_q_votes` (search for
# `# ---- axis address -> definition-given name(s) ----`).  After that loop over
# d.tables completes, merge this file for addresses NOT already present:
#
#     for r in read_axis_names():                  # confidence in ('high',)
#         if r.addr not in axis_names:             # XML always wins
#             axis_names[r.addr].add('(supplement) ' + r.name)
#             axis_q.setdefault(r.addr, r.quantity)
#
# Gate on confidence == 'high' for the contradiction tests (b) and (c); `medium`
# may be surfaced in evidence text but must not flag a CONFLICT on its own.
# The AXIS_QUANTITY_ENVELOPE table built just below that block should be extended
# from `high` rows only.
#
# ------------------------------------------------------------------------------
# SUMMARY: 865 unnamed descriptor axes; 152 high, 205 medium, 0 low, 508 unresolved.
# 160 of 997 axis addresses are named by the definition XMLs.
#
# axis_addr | elem | min | max | name | quantity | conf | descriptors | feeders | evidence

# ==== HIGH (152) ========================================
0xC0294 | 16 | 0 | 120 | Vehicle Speed | vehicle_speed | high | 0xAA760:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 2 call site(s); envelope 0..120 AGREES with vehicle_speed
0xCB788 | 6 | 0 | 0.75 | Engine Load | load | high | 0xAC1CC:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..0.75 AGREES with load
0xCB7A0 | 8 | 0 | 2000 | Engine Speed | rpm | high | 0xAC1CC:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..2000 AGREES with rpm
0xCBA90 | 2 | 500 | 5000 | Engine Speed | rpm | high | 0xAC208:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 500..5000 AGREES with rpm
0xCC9CC | 4 | 1000 | 5000 | Engine Speed | rpm | high | 0xAC450:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..5000 AGREES with rpm
0xCCA60 | 16 | 0 | 6000 | Engine Speed | rpm | high | 0xAC4AC:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..6000 AGREES with rpm
0xCCC18 | 8 | 0 | 140 | Vehicle Speed | vehicle_speed | high | 0xAC544:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..140 AGREES with vehicle_speed
0xCDEDC | 16 | 0 | 3 | Engine Load | load | high | 0xACE34:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..3 AGREES with load
0xCE7B0 | 7 | 0.2 | 1.3 | Engine Load | load | high | 0xAD168:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.2..1.3 AGREES with load
0xCE7DC | 7 | 0.2 | 1.3 | Engine Load | load | high | 0xAD17C:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.2..1.3 AGREES with load
0xCE808 | 7 | 0.2 | 1.3 | Engine Load | load | high | 0xAD190:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.2..1.3 AGREES with load
0xCE834 | 7 | 0.2 | 1.3 | Engine Load | load | high | 0xAD1A4:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.2..1.3 AGREES with load
0xCE968 | 16 | -40 | 110 | Intake Temperature | intake_air_temp | high | 0xAD26C:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with intake_air_temp
0xCEA08 | 16 | -40 | 110 | Intake Temperature | intake_air_temp | high | 0xAD2A8:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with intake_air_temp
0xCEA68 | 16 | -40 | 110 | Intake Temperature | intake_air_temp | high | 0xAD2BC:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with intake_air_temp
0xCEAC8 | 16 | -40 | 110 | Intake Temperature | intake_air_temp | high | 0xAD2D0:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with intake_air_temp
0xCEEA0 | 8 | 1000 | 8000 | Engine Speed | rpm | high | 0xAD400:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..8000 AGREES with rpm
0xCF000 | 2 | 500 | 6000 | Engine Speed | rpm | high | 0xAD458:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 500..6000 AGREES with rpm
0xCF010 | 7 | 700 | 2500 | Engine Speed | rpm | high | 0xAD464:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 700..2500 AGREES with rpm
0xCF388 | 16 | 0 | 1500 | Manifold Pressure | pressure | high | 0xAD4D0:0 | 0xFFFF620C | settled RAM feeder 0xFFFF620C (Manifold Pressure, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..1500 AGREES with pressure
0xCF794 | 12 | -40 | 70 | Coolant Temperature | coolant | high | 0xAD5B0:1 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..70 AGREES with coolant
0xCFB9C | 16 | 0 | 3 | Engine Load | load | high | 0xAD658:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..3 AGREES with load
0xCFBDC | 10 | 0 | 7200 | Engine Speed | rpm | high | 0xAD658:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..7200 AGREES with rpm
0xD12F0 | 9 | 650 | 3600 | Engine Speed | rpm | high | 0xAD864:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 650..3600 AGREES with rpm
0xD1A14 | 11 | 0.2 | 1.6 | Engine Load | load | high | 0xAD928:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.2..1.6 AGREES with load
0xD1A40 | 10 | 800 | 5000 | Engine Speed | rpm | high | 0xAD928:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..5000 AGREES with rpm
0xD1BCC | 12 | 0.3 | 2.5 | Engine Load | load | high | 0xAD960:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.3..2.5 AGREES with load
0xD1BFC | 15 | 800 | 6400 | Engine Speed | rpm | high | 0xAD960:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..6400 AGREES with rpm
0xD1DA0 | 12 | 0.3 | 2.5 | Engine Load | load | high | 0xAD97C:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.3..2.5 AGREES with load
0xD1DD0 | 15 | 800 | 6400 | Engine Speed | rpm | high | 0xAD97C:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..6400 AGREES with rpm
0xD25A8 | 2 | 0.1 | 0.5 | Engine Load | load | high | 0xADA40:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.1..0.5 AGREES with load
0xD25B0 | 2 | 1000 | 3000 | Engine Speed | rpm | high | 0xADA40:1 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..3000 AGREES with rpm
0xD30B8 | 5 | 1600 | 3200 | Engine Speed | rpm | high | 0xADAC0:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1600..3200 AGREES with rpm
0xD30D4 | 5 | 1600 | 3200 | Engine Speed | rpm | high | 0xADAD4:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1600..3200 AGREES with rpm
0xD30F0 | 5 | 1600 | 3200 | Engine Speed | rpm | high | 0xADAE8:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1600..3200 AGREES with rpm
0xD3900 | 16 | 0 | 6000 | Engine Speed | rpm | high | 0xADFD4:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..6000 AGREES with rpm
0xD3B4C | 7 | 1000 | 7000 | Engine Speed | rpm | high | 0xAE0F8:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..7000 AGREES with rpm
0xD3B78 | 7 | 1000 | 7000 | Engine Speed | rpm | high | 0xAE10C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..7000 AGREES with rpm
0xD3BA4 | 16 | 0 | 7200 | Engine Speed | rpm | high | 0xAE120:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..7200 AGREES with rpm
0xD3D60 | 6 | 1000 | 6000 | Engine Speed | rpm | high | 0xAE17C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..6000 AGREES with rpm
0xD4008 | 18 | 800 | 7600 | Engine Speed | rpm | high | 0xAE26C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..7600 AGREES with rpm
0xD4098 | 18 | 800 | 7600 | Engine Speed | rpm | high | 0xAE278:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..7600 AGREES with rpm
0xD4330 | 10 | 800 | 8000 | Engine Speed | rpm | high | 0xAE290:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..8000 AGREES with rpm
0xD5260 | 7 | 2000 | 6000 | Engine Speed | rpm | high | 0xAE514:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 2000..6000 AGREES with rpm
0xD527C | 4 | 1 | 2.5 | Engine Load | load | high | 0xAE514:1 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 1..2.5 AGREES with load
0xD52A8 | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAE530:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD52E8 | 7 | -40 | 80 | Intake Temperature | intake_air_temp | high | 0xAE530:1 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..80 AGREES with intake_air_temp
0xD56D4 | 2 | 600 | 700 | Atmospheric Pressure | pressure | high | 0xAE648:1 | 0xFFFF6898 | settled RAM feeder 0xFFFF6898 (Atmospheric Pressure, corrections item 11) is passed as this axis's lookup input at 1 call site(s); envelope 600..700 AGREES with pressure
0xD56E4 | 15 | 0.27 | 2.56 | Engine Load | load | high | 0xAE664:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.27..2.56 AGREES with load
0xD5720 | 18 | 800 | 7600 | Engine Speed | rpm | high | 0xAE664:1 | 0xFFFF7F4C | settled RAM feeder 0xFFFF7F4C (Engine Speed, corrections item 22) is passed as this axis's lookup input at 1 call site(s); envelope 800..7600 AGREES with rpm
0xD5BF8 | 2 | 1 | 1.15 | Engine Load | load | high | 0xAE6B8:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 1..1.15 AGREES with load
0xD5C00 | 2 | 3200 | 3600 | Engine Speed | rpm | high | 0xAE6B8:1 | 0xFFFF7F4C | settled RAM feeder 0xFFFF7F4C (Engine Speed, corrections item 22) is passed as this axis's lookup input at 1 call site(s); envelope 3200..3600 AGREES with rpm
0xD6048 | 2 | 8 | 12 | Battery Volts | voltage | high | 0xAE774:0 | 0xFFFF4130 | settled RAM feeder 0xFFFF4130 (Battery Volts, corrections item 10) is passed as this axis's lookup input at 1 call site(s); envelope 8..12 AGREES with voltage
0xD6848 | 10 | 10 | 200 | Vehicle Speed | vehicle_speed | high | 0xAE79C:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 1 call site(s); envelope 10..200 AGREES with vehicle_speed
0xD687C | 10 | 10 | 200 | Vehicle Speed | vehicle_speed | high | 0xAE7B0:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 1 call site(s); envelope 10..200 AGREES with vehicle_speed
0xD68B0 | 11 | 0 | 100 | Accelerator Pedal Angle | throttle | high | 0xAE7C4:0 | 0xFFFF64D8 | settled RAM feeder 0xFFFF64D8 (Accelerator Pedal Angle, corrections item 13) is passed as this axis's lookup input at 1 call site(s); envelope 0..100 AGREES with throttle
0xD6A18 | 2 | -40 | 110 | Intake Temperature | intake_air_temp | high | 0xAE828:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with intake_air_temp
0xD6B38 | 11 | 0 | 100 | Accelerator Pedal Angle | throttle | high | 0xAE8B4:0 | 0xFFFF64D8 | settled RAM feeder 0xFFFF64D8 (Accelerator Pedal Angle, corrections item 13) is passed as this axis's lookup input at 1 call site(s); envelope 0..100 AGREES with throttle
0xD6EBC | 4 | 10 | 100 | Vehicle Speed | vehicle_speed | high | 0xAEAD0:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 1 call site(s); envelope 10..100 AGREES with vehicle_speed
0xD7790 | 8 | 0 | 50 | Vehicle Speed | vehicle_speed | high | 0xAEF3C:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 1 call site(s); envelope 0..50 AGREES with vehicle_speed
0xD7800 | 8 | 0 | 7000 | Engine Speed | rpm | high | 0xAEF54:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..7000 AGREES with rpm
0xD7840 | 8 | 800 | 5000 | Engine Speed | rpm | high | 0xAEF60:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..5000 AGREES with rpm
0xD78A8 | 8 | 0 | 7000 | Engine Speed | rpm | high | 0xAEF78:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..7000 AGREES with rpm
0xD78E8 | 8 | 800 | 5000 | Engine Speed | rpm | high | 0xAEF84:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..5000 AGREES with rpm
0xD79E8 | 10 | 800 | 8000 | Engine Speed | rpm | high | 0xAEFB4:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..8000 AGREES with rpm
0xD7AF8 | 6 | 0 | 5000 | Engine Speed | rpm | high | 0xAEFE4:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..5000 AGREES with rpm
0xD7B28 | 6 | 0 | 5000 | Engine Speed | rpm | high | 0xAEFF0:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..5000 AGREES with rpm
0xD7BA8 | 11 | -40 | 60 | Coolant Temperature | coolant | high | 0xAF008:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..60 AGREES with coolant
0xD81B8 | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF0E4:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD82D0 | 16 | 800 | 6800 | Engine Speed | rpm | high | 0xAF100:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 800..6800 AGREES with rpm
0xD8550 | 11 | -40 | 60 | Coolant Temperature | coolant | high | 0xAF11C:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..60 AGREES with coolant
0xD8780 | 5 | 1200 | 4400 | Engine Speed | rpm | high | 0xAF3C0:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1200..4400 AGREES with rpm
0xD8820 | 6 | 0 | 5000 | Engine Speed | rpm | high | 0xAF41C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 0..5000 AGREES with rpm
0xD9290 | 4 | 0.6 | 1.2 | Engine Load | load | high | 0xAF4C4:1 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) is passed as this axis's lookup input at 1 call site(s); envelope 0.6..1.2 AGREES with load
0xD9400 | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF4F0:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD9510 | 10 | 1000 | 5500 | Engine Speed | rpm | high | 0xAF51C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..5500 AGREES with rpm
0xD954C | 10 | 1000 | 5500 | Engine Speed | rpm | high | 0xAF530:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 1 call site(s); envelope 1000..5500 AGREES with rpm
0xD986C | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF56C:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD98CC | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF580:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD992C | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF58C:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD998C | 16 | -40 | 110 | Coolant Temperature | coolant | high | 0xAF5A0:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 1 call site(s); envelope -40..110 AGREES with coolant
0xD99EC | 2 | -40 | 120 | Coolant Temperature | coolant | high | 0xAF5AC:0 | 0xFFFF6350 | settled RAM feeder 0xFFFF6350 (Coolant Temperature, corrections item 12 (side by side with 6364)) is passed as this axis's lookup input at 2 call site(s); envelope -40..120 AGREES with coolant
0xD99F8 | 11 | 6 | 16 | Battery Volts | voltage | high | 0xAF5B8:0 | 0xFFFF4130 | settled RAM feeder 0xFFFF4130 (Battery Volts, corrections item 10) is passed as this axis's lookup input at 1 call site(s); envelope 6..16 AGREES with voltage
0xD9E34 | 4 | 10 | 16 | Battery Volts | voltage | high | 0xAF6BC:1 | 0xFFFF4130 | settled RAM feeder 0xFFFF4130 (Battery Volts, corrections item 10) is passed as this axis's lookup input at 1 call site(s); envelope 10..16 AGREES with voltage
0xDA3C0 | 15 | 400 | 6000 | Engine Speed | rpm | high | 0xAF7E0:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) is passed as this axis's lookup input at 2 call site(s); envelope 400..6000 AGREES with rpm

# ==== MEDIUM (205) ========================================
0xC0118 | 15 | 800 | 6400 | Engine Speed | rpm | medium | 0xAF4D8:0 | - | envelope 800..6400, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC0190 | 15 | 800 | 6400 | Engine Speed | rpm | medium | 0xAF4E4:0 | - | envelope 800..6400, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
